id,last_name,first_name,title,address,city,zip_code,phone_number,email,social_security_regime,birth_date,effective_date,spouse_birth_date,num_children,source,child1_birth_date,child2_birth_date,child3_birth_date,child4_birth_date,child5_birth_date,submission_date,medical_care,hospitalization,optical,dental,age_at_submission,current_age,spouse_age_at_submission,spouse_current_age,child1_age_at_submission,child1_current_age,child2_age_at_submission,child2_current_age,child3_age_at_submission,child3_current_age,child4_age_at_submission,child4_current_age,child5_age_at_submission,child5_current_age,spouse_age_diff,child_age_diff,days_to_effective,social_security_regime_encoded,regime_score,source_score,zip_score,coverage_score,children_score,age_score,email_quality,phone_quality,contact_quality_score,priority_score,days_since_submission,freshness_multiplier,adjusted_score
11921,Durand,Sylvie,Mme,100 Rue de la Paix,Rennes,35000,0687703090,sylviedurand@laposte.net,Régime général,1978-12-05,2020-06-14,,1,fb-mutuelle-senior-mars-1,2020-01-20,,,,,2020-05-06,3,3,3,3,41,47,-999,-999,0,5,-999,-999,-999,-999,-999,-999,-999,-999,,0,39,1,0.5,1,0,12,1,0.5,0.5,1.0,1.5,17.5,2033.0,0.2,3.5
1942,Durand,Sylvie,Mme,2 Rue Nationale,Boulogne-Billancourt,92100,0650845240,sylviedurand@sfr.fr,Régime général,2002-08-07,2022-07-28,,0,web,,,,,,,2,2,4,4,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
9089,Faure,Sylvie,M,186 Rue République,Dijon,21000,0635712415,sylviefaure88@orange.fr,Régime général,1953-09-07,2020-10-10,,0,web,,,,,,,2,2,2,3,-999,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,
2644,Fontaine,Sylvie,M,28 Rue de la Paix,Strasbourg,67000,0637236790,sylviefontaine@yahoo.fr,Alsace-Moselle,1943-11-07,2020-05-03,1942-02-26,0,web,,,,,,,3,4,3,3,-999,82,-999,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,0,12,0,0.0,0.5,1.0,1.5,14.5,,,
3587,Fournier,Sylvie,Mme,172 Rue des Fleurs,Nantes,44000,0673143090,sylviefournier52@yahoo.fr,Régime général,1994-12-06,2022-08-19,,0,web,2019-09-13,,,,,,4,1,3,4,-999,31,-999,-999,-999,6,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
5212,Fournier,Sylvie,Mme,121 Rue de la Paix,Versailles,78000,0718626616,sylviefournier@laposte.net,Régime CFE,1944-08-21,2023-07-13,,0,web,2010-03-18,,,,,,4,3,3,3,-999,81,-999,-999,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,6,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
9180,Fournier,Sylvie,Mme,6 Rue Nationale,Toulouse,31000,0717920502,sylviefournier@sfr.fr,Régime général,1969-08-03,2021-10-15,,0,MH1,2010-05-04,1997-04-10,,,,,2,4,4,3,-999,56,-999,-999,-999,15,-999,28,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
9454,François,Sylvie,Mme,52 Rue Nationale,Dijon,21000,0740971367,sylviefrançois@hotmail.fr,Régime général,1943-09-03,2023-03-08,1943-09-25,0,web,2021-11-19,2006-05-22,2023-04-13,,,,2,4,3,2,-999,82,-999,82,-999,4,-999,19,-999,2,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,
7504,Garcia,Sylvie,M,20 Rue République,Créteil,94000,0669308470,sylviegarcia72@hotmail.fr,Régime général,1957-07-04,2022-01-09,,0,MH-60S,,,,,,2022-01-01,4,4,2,4,64,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,8,1,0.5,1,1,12,0,1.0,0.5,1.0,1.5,17.0,1428.0,0.2,3.4
10181,Garnier,Sylvie,M,189 Rue Victor Hugo,Nîmes,30000,0795848157,sylviegarnier@free.fr,Régime général,1988-10-04,2023-11-21,,2,web,2021-10-04,2021-12-25,,,,2023-11-09,2,3,3,2,35,37,-999,-999,2,4,1,3,-999,-999,-999,-999,-999,-999,,33,12,1,0.5,0,0,10,2,0.0,0.5,1.0,1.5,15.0,751.0,0.2,3.0
5042,Garnier,Sylvie,M,151 Rue des Fleurs,Nantes,44000,0752652550,sylviegarnier@free.fr,Régime général,1988-03-04,2020-08-01,1983-02-25,0,web,,,,,,,1,3,3,1,-999,37,-999,42,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,8,0,0.0,0.5,1.0,1.5,11.0,,,
13962,Garnier,Sylvie,Mme,91 Rue Victor Hugo,Marseille,13001,0669076582,sylviegarnier@yahoo.fr,Régime général,1982-12-14,2023-06-27,1978-05-16,0,web,2013-12-03,,,,,,2,1,2,3,-999,42,-999,47,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,8,0,0.0,0.5,1.0,1.5,11.0,,,
10043,Gauthier,Sylvie,M,27 Rue République,Marseille,13001,0617397286,sylviegauthier98@laposte.net,Régime général,1950-05-11,2023-10-29,1949-03-22,0,ERIC,,,,,,,2,3,3,4,-999,75,-999,76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
14563,Gauthier,Sylvie,Mme,10 Rue République,Reims,51100,0621261815,sylviegauthier@free.fr,Régime général,1960-08-13,2022-11-06,1956-02-03,0,web,,,,,,2022-06-09,3,2,4,2,61,65,66,69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.0,0,150,1,0.5,0,0,11,0,1.0,0.5,1.0,1.5,15.0,1269.0,0.2,3.0
7589,Gauthier,Sylvie,Mme,130 Rue de la Paix,Toulon,83000,0660992348,sylviegauthier@gmail.com,Régime agricole,1985-02-18,2022-07-30,,0,web,2016-04-08,2015-08-26,,,,,2,2,4,4,-999,40,-999,-999,-999,9,-999,10,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
15993,Gauthier,Sylvie,M,155 Rue des Fleurs,Grenoble,38000,0609291859,sylviegauthier@laposte.net,Régime général,1944-05-24,2024-11-28,,0,web,,,,,,,4,4,1,3,-999,81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
5937,Girard,Sylvie,M,33 Rue Nationale,Rennes,35000,0664694303,sylviegirard@hotmail.fr,Régime général,1972-01-04,2023-07-15,,1,web,2018-09-01,,,,,2023-08-07,3,3,4,3,51,53,-999,-999,4,7,-999,-999,-999,-999,-999,-999,-999,-999,,47,0,1,0.5,0,0,12,1,1.0,0.5,1.0,1.5,17.0,845.0,0.2,3.4
15911,Guerin,Sylvie,Mme,90 Rue de la Paix,Paris,75001,0756449220,sylvieguerin@sfr.fr,Régime général,1990-01-10,2020-07-04,,1,MH1,2020-05-14,,,,,2020-08-06,3,3,4,1,30,35,-999,-999,0,5,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,11,1,0.0,0.5,1.0,1.5,16.0,1941.0,0.2,3.2
2396,Henry,Sylvie,M,71 Rue République,Grenoble,38000,0630509809,sylviehenry33@hotmail.fr,Régime général,1996-01-27,2020-11-25,,0,web,,,,,,2020-08-11,3,3,4,4,24,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,106,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,14.0,1936.0,0.2,2.8
900,Henry,Sylvie,Mme,140 Rue Nationale,Grenoble,38000,0706756020,sylviehenry@gmail.com,Régime agricole,1988-10-24,2022-08-16,,0,Celibataire_178_Vital,2011-01-15,,,,,,2,1,3,2,-999,37,-999,-999,-999,14,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,0,8,0,0.0,0.5,1.0,1.5,12.0,,,
7093,Lambert,Sylvie,Mme,23 Rue Nationale,Nîmes,30000,0624069364,sylvielambert@hotmail.fr,Régime général,1990-10-16,2023-05-17,1994-10-28,2,MH-50M-Eric,2020-06-19,2012-10-20,,,,2023-05-05,4,2,3,3,32,35,28,31,2,5,10,13,-999,-999,-999,-999,-999,-999,4.0,22,12,1,0.5,1,0,12,2,0.0,0.5,1.0,1.5,19.0,939.0,0.2,3.8
3974,Lambert,Sylvie,M,154 Rue Victor Hugo,Reims,51100,0660421725,sylvielambert@orange.fr,Régime agricole,1963-08-25,2025-07-05,,0,MH2,2007-02-10,2012-09-11,,,,,3,4,2,2,-999,62,-999,-999,-999,18,-999,13,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
855,Laurent,Sylvie,Mme,45 Rue Nationale,Nantes,44000,0618900346,sylvielaurent49@free.fr,Régime général,1984-02-16,2025-07-22,,2,web,2021-03-10,2025-05-27,,,,2025-10-06,1,4,1,2,41,41,-999,-999,4,4,0,0,-999,-999,-999,-999,-999,-999,,37,0,1,0.5,0,0,8,2,0.5,0.5,1.0,1.5,13.5,54.0,0.4065696597405991,5.49
314,Laurent,Sylvie,Mme,185 Rue des Fleurs,Montreuil,93100,0628777251,sylvielaurent@laposte.net,Régime général,1973-01-04,2022-08-17,,3,web,2020-01-14,2007-10-10,2004-08-11,,,2022-03-06,2,3,3,4,49,52,-999,-999,2,5,14,18,17,21,-999,-999,-999,-999,,32,164,1,0.5,0,1,12,2,0.5,0.5,1.0,1.5,16.5,1364.0,0.2,3.3
14282,Laurent,Sylvie,M,66 Rue République,Lyon,69001,0634356584,sylvielaurent@yahoo.fr,Régime général,1950-05-13,2024-05-13,,0,web,,,,,,,2,2,4,4,-999,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
7931,Lefebvre,Sylvie,M,14 Rue de la Paix,Grenoble,38000,0690453478,sylvielefebvre23@hotmail.fr,Régime général,1998-12-14,2024-05-24,,0,web,2020-06-07,,,,,,2,3,1,4,-999,26,-999,-999,-999,5,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
4299,Lefebvre,Sylvie,Mme,189 Rue des Fleurs,Marseille,13001,0662891837,sylvielefebvre@laposte.net,Régime général,1981-08-28,2023-10-16,1977-09-25,2,Celibataire_45_Eric,2006-05-13,2010-02-27,,,,2023-01-09,2,3,3,2,41,44,45,48,16,19,12,15,-999,-999,-999,-999,-999,-999,4.0,25,280,1,0.5,1,0,10,2,0.5,0.5,1.0,1.5,16.5,1055.0,0.2,3.3
3683,Lefebvre,Sylvie,Mme,47 Rue Victor Hugo,Nantes,44000,0624458902,sylvielefebvre@yahoo.fr,Régime général,1981-06-16,2019-08-14,1979-11-10,0,MH1,2002-11-27,2002-08-27,2007-10-15,,,,2,3,2,3,-999,44,-999,46,-999,23,-999,23,-999,18,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,
1333,Lefevre,Sylvie,M,26 Rue Victor Hugo,Nice,06000,0750029573,sylvielefevre4@gmail.com,Hors sécu,1949-09-14,2021-07-11,,0,DR,,,,,,,2,3,4,4,-999,76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,1,0,12,0,0.0,0.5,1.0,1.5,16.3,,,
4519,Legrand,Sylvie,M,171 Rue Nationale,Grenoble,38000,0775957704,sylvielegrand22@laposte.net,Régime général,1953-01-08,2020-10-14,1953-02-16,0,web,,,,,,,3,1,4,2,-999,72,-999,72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
6999,Legrand,Sylvie,M,124 Rue Nationale,Saint-Étienne,42000,0691393544,sylvielegrand@gmail.com,Régime général,1996-08-21,2025-09-10,,0,MH-42,2022-04-19,2016-07-07,,,,,1,2,1,2,-999,29,-999,-999,-999,3,-999,9,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,6,0,0.0,0.5,1.0,1.5,10.0,,,
7923,Leroy,Sylvie,Mme,79 Rue des Fleurs,Villeurbanne,69100,0715213653,sylvieleroy33@laposte.net,Régime général,1972-01-13,2025-05-01,1971-06-05,0,web,2014-01-10,2015-10-08,,,,,4,3,3,3,-999,53,-999,54,-999,11,-999,10,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
8081,Leroy,Sylvie,M,54 Rue de la Paix,Versailles,78000,0677499031,sylvieleroy66@laposte.net,Régime général,1967-06-18,2022-06-04,,0,PROGES,,,,,,,1,2,4,4,-999,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,11,0,0.0,0.5,1.0,1.5,15.0,,,
4887,Leroy,Sylvie,Mme,50 Rue de la Paix,Nantes,44000,0633295927,sylvieleroy@laposte.net,Régime général,1946-08-28,2023-08-02,,2,fb-compagne-2023,2020-12-27,2013-05-17,,,,2023-10-07,2,4,4,2,77,79,-999,-999,2,4,10,12,-999,-999,-999,-999,-999,-999,,67,0,1,0.5,1,0,12,2,1.5,0.5,1.0,1.5,19.5,784.0,0.2,3.9
9625,Leroy,Sylvie,Mme,165 Rue République,Lille,59000,0694445528,sylvieleroy@laposte.net,Régime général,1945-12-28,2019-11-30,1941-12-28,0,MH-60S,,,,,,,4,2,3,3,-999,79,-999,83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
8335,Leroy,Sylvie,M,110 Rue des Fleurs,Paris,75001,0781733669,sylvieleroy@yahoo.fr,Régime général,1991-01-18,2024-04-05,,1,web,2020-01-17,,,,,2024-06-01,4,2,3,2,33,34,-999,-999,4,5,-999,-999,-999,-999,-999,-999,-999,-999,,29,0,1,0.5,0,1,11,1,0.0,0.5,1.0,1.5,15.0,546.0,0.2,3.0
10791,Martin,Sylvie,Mme,156 Rue République,Nantes,44000,0771798568,sylviemartin@free.fr,Alsace-Moselle,1991-06-25,2019-10-07,,0,Celibataire_45_Eric,2019-07-16,2017-07-04,,,,,4,3,2,3,-999,34,-999,-999,-999,6,-999,8,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,1,0,12,0,0.0,0.5,1.0,1.5,15.5,,,
4558,Martin,Sylvie,M,45 Rue Victor Hugo,Bordeaux,33000,0767727057,sylviemartin@laposte.net,Régime général,1954-05-02,2020-09-07,1951-11-15,0,web,2011-07-20,2007-02-25,2020-11-11,,,,3,4,3,2,-999,71,-999,74,-999,14,-999,18,-999,5,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
12620,Martinez,Sylvie,M,79 Rue Victor Hugo,Grenoble,38000,0720817525,sylviemartinez@hotmail.fr,Régime général,1954-06-06,2024-05-16,,1,web,2009-06-24,,,,,2024-03-05,4,3,4,4,69,71,-999,-999,14,16,-999,-999,-999,-999,-999,-999,-999,-999,,55,72,1,0.5,0,0,12,1,1.5,0.5,1.0,1.5,17.5,634.0,0.2,3.5
2376,Martinez,Sylvie,Mme,56 Rue Nationale,Montreuil,93100,0645440291,sylviemartinez@orange.fr,Régime général,1993-03-20,2019-06-07,,1,MH-32MC,2018-08-13,,,,,2019-07-06,3,2,1,3,26,32,-999,-999,0,7,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,9,1,0.0,0.5,1.0,1.5,14.0,2338.0,0.2,2.8
14980,Mathieu,Sylvie,M,169 Rue Nationale,Villeurbanne,69100,0682675482,sylviemathieu10@orange.fr,Régime général,1942-03-27,2019-01-18,1939-08-04,0,web,,,,,,2019-03-01,2,4,4,3,76,83,79,86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.0,0,0,1,0.5,0,0,12,0,1.5,0.5,1.0,1.5,17.5,2465.0,0.2,3.5
2895,Mathieu,Sylvie,Mme,136 Rue des Fleurs,Versailles,78000,0798148805,sylviemathieu44@orange.fr,Régime général,1992-06-24,2025-02-02,,1,MH1,2019-09-06,,,,,2024-05-11,4,3,4,1,31,33,-999,-999,4,6,-999,-999,-999,-999,-999,-999,-999,-999,,27,267,1,0.5,1,0,12,1,0.0,0.5,1.0,1.5,16.0,567.0,0.2,3.2
13015,Mathieu,Sylvie,M,167 Rue de la Paix,Villeurbanne,69100,0645713686,sylviemathieu@free.fr,Régime général,2004-12-03,2022-05-03,,0,ERIC,,,,,,,4,1,3,1,-999,21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,,,
14804,Mathieu,Sylvie,Mme,24 Rue Nationale,Marseille,13001,0659310213,sylviemathieu@hotmail.fr,Régime général,1969-11-03,2025-06-02,1967-03-05,0,MH-30M,,,,,,,3,3,2,2,-999,56,-999,58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,10,0,0.0,0.5,1.0,1.5,14.0,,,
1621,Mathieu,Sylvie,M,52 Rue des Fleurs,Nîmes,30000,0640835442,sylviemathieu@laposte.net,Régime général,1982-06-16,2023-11-07,1979-07-04,0,web,2007-12-01,,,,,,4,2,4,4,-999,43,-999,46,-999,18,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
761,Mercier,Sylvie,Mme,161 Rue Victor Hugo,Rennes,35000,0633451100,sylviemercier@gmail.com,Régime général,1985-03-13,2019-10-27,1989-08-18,0,web,,,,,,,4,1,3,1,-999,40,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,
12410,Mercier,Sylvie,Mme,75 Rue République,Montreuil,93100,0631013432,sylviemercier@sfr.fr,Régime général,1944-09-14,2019-03-31,,0,web,1997-10-14,1998-11-14,2007-11-06,,,,4,3,3,3,-999,81,-999,-999,-999,28,-999,27,-999,18,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
2152,Moreau,Sylvie,M,102 Rue des Fleurs,Nîmes,30000,0700728438,sylviemoreau@laposte.net,Régime général,1986-01-13,2023-07-03,1986-08-06,0,web,2015-08-13,2017-10-18,,,,,1,2,1,2,-999,39,-999,39,-999,10,-999,8,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,6,0,0.0,0.5,1.0,1.5,9.0,,,
1637,Morel,Sylvie,Mme,46 Rue des Fleurs,Montreuil,93100,0694764612,sylviemorel79@free.fr,Régime général,2005-08-18,2023-06-22,,0,ORANGE_01_09,,,,,,2023-05-04,1,2,2,4,48,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,49,1,0.5,1,1,9,0,0.5,0.5,1.0,1.5,13.5,940.0,0.2,2.7
14748,Morel,Sylvie,M,174 Rue Victor Hugo,Saint-Étienne,42000,0718445873,sylviemorel80@laposte.net,Hors sécu,1982-03-17,2023-03-27,,0,web,2018-04-17,2015-04-10,2023-10-16,,,,1,3,3,1,-999,43,-999,-999,-999,7,-999,10,-999,2,-999,-999,-999,-999,,0,0,5,0.8,0,0,8,0,0.0,0.5,1.0,1.5,11.3,,,
7344,Morel,Sylvie,M,83 Rue République,Paris,75001,0784235381,sylviemorel@gmail.com,Régime général,1958-04-01,2021-06-13,,0,MH80,2003-02-17,,,,,,2,4,4,4,-999,67,-999,-999,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,
15751,Morin,Sylvie,M,79 Rue Victor Hugo,Toulon,83000,0785853430,sylviemorin30@orange.fr,Régime général,1996-12-01,2024-05-28,,0,web,,,,,,,2,3,2,2,-999,29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,
8197,Morin,Sylvie,M,40 Rue République,Angers,49000,0787058085,sylviemorin35@free.fr,Régime général,2002-10-16,2021-09-03,,0,ORANGE_01_09,,,,,,,4,3,3,4,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,
11942,Morin,Sylvie,Mme,58 Rue République,Reims,51100,0709186203,sylviemorin5@sfr.fr,Régime CFE,1988-12-07,2021-10-30,,0,web,,,,,,,2,1,3,1,-999,37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,6,0.5,0,0,7,0,0.0,0.5,1.0,1.5,10.0,,,
12742,Morin,Sylvie,M,118 Rue des Fleurs,Montreuil,93100,0750842876,sylviemorin@hotmail.fr,Régime général,1952-04-02,2020-09-01,,0,web,,,,,,,2,3,2,4,-999,73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,11,0,0.0,0.5,1.0,1.5,14.0,,,
13392,Richard,Sylvie,M,80 Rue Nationale,Montreuil,93100,0685492164,sylvierichard@yahoo.fr,Régime général,1952-10-25,2019-11-11,1950-04-15,0,fb-mutuelle-senior-mars-1,,,,,,,4,2,4,3,-999,73,-999,75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,
1508,Robert,Sylvie,M,75 Rue de la Paix,Strasbourg,67000,0612702318,sylvierobert@free.fr,Régime général,1990-07-21,2023-02-01,,0,web,,,,,,,3,3,3,3,-999,35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,
14117,Robert,Sylvie,M,154 Rue République,Marseille,13001,0636408822,sylvierobert@laposte.net,Régime général,1946-11-14,2025-05-31,,0,web,,,,,,,3,4,2,2,-999,79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,
11925,Robert,Sylvie,M,45 Rue République,Lille,59000,0679969344,sylvierobert@orange.fr,Régime TNS,1955-11-02,2019-05-01,1955-07-05,2,web,2009-11-08,2018-11-06,,,,2019-08-04,4,3,4,4,63,70,64,70,9,16,0,7,-999,-999,-999,-999,-999,-999,1.0,54,0,3,1.0,0,0,12,2,1.0,0.5,1.0,1.5,19.5,2309.0,0.2,3.9
1665,Robert,Sylvie,Mme,105 Rue des Fleurs,Grenoble,38000,0630384691,sylvierobert@yahoo.fr,Régime TNS,1955-01-19,2025-05-13,,0,web,,,,,,2025-01-05,3,2,2,4,70,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,128,3,1.0,0,0,11,0,1.5,0.5,1.0,1.5,15.0,328.0,0.2,3.0
1044,Rousseau,Sylvie,M,66 Rue de la Paix,Montreuil,93100,0640431566,sylvierousseau28@orange.fr,Régime général,1969-10-21,2019-10-24,,0,Celibataire_178_Vital,,,,,,2019-03-09,1,4,4,2,49,56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,229,1,0.5,1,1,11,0,0.5,0.5,1.0,1.5,14.5,2457.0,0.2,2.9
7986,Rousseau,Sylvie,M,171 Rue République,Reims,51100,0678532143,sylvierousseau84@gmail.com,Régime TNS,1988-11-02,2023-04-27,1988-07-18,3,web,2013-01-26,2020-10-06,2022-10-17,,,2023-09-04,4,3,3,4,34,37,35,37,10,12,2,5,0,3,-999,-999,-999,-999,1.0,24,0,3,1.0,0,0,12,2,0.0,0.5,1.0,1.5,18.5,817.0,0.2,3.7
13564,Rousseau,Sylvie,Mme,27 Rue République,Paris,75001,0793258064,sylvierousseau@orange.fr,Régime général,1954-10-04,2023-06-25,1954-05-15,2,web,2003-07-02,2006-06-18,,,,2023-12-06,3,1,1,3,69,71,69,71,20,22,17,19,-999,-999,-999,-999,-999,-999,0.0,49,0,1,0.5,0,1,8,2,1.5,0.5,1.0,1.5,15.5,724.0,0.2,3.1
3034,Roussel,Sylvie,Mme,35 Rue Nationale,Montpellier,34000,0659914353,sylvieroussel@hotmail.fr,Alsace-Moselle,1966-08-09,2022-09-16,1965-01-18,0,ERIC,,,,,,,4,2,4,1,-999,59,-999,60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,1,0,11,0,0.0,0.5,1.0,1.5,14.5,,,
10835,Simon,Sylvie,Mme,40 Rue des Fleurs,Rennes,35000,0628824138,sylviesimon22@laposte.net,Régime TNS,1982-05-14,2023-07-07,,0,web,,,,,,,2,3,4,1,-999,43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,0,0,10,0,0.0,0.5,1.0,1.5,13.5,,,
360,Simon,Sylvie,M,185 Rue République,Argenteuil,95100,0712871539,sylviesimon@gmail.com,Régime général,1943-11-23,2021-10-26,1942-12-01,0,fb-mutuelle-senior-mars-1,2016-06-13,,,,,,1,3,4,4,-999,82,-999,83,-999,9,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,
3820,Simon,Sylvie,M,200 Rue Nationale,Montreuil,93100,0769836713,sylviesimon@gmail.com,Régime général,1955-11-28,2019-06-25,,0,web,2007-04-04,2014-11-25,,,,,4,3,3,4,-999,70,-999,-999,-999,18,-999,11,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,
4793,Simon,Sylvie,M,57 Rue République,Grenoble,38000,0772243839,sylviesimon@sfr.fr,Régime général,1970-04-02,2025-03-16,1972-01-02,1,web,2012-07-12,,,,,2025-05-02,3,2,4,2,55,55,53,53,12,13,-999,-999,-999,-999,-999,-999,-999,-999,2.0,43,0,1,0.5,0,0,11,1,1.0,0.5,1.0,1.5,17.0,211.0,0.2,3.4
7883,Simon,Sylvie,Mme,78 Rue Nationale,Rennes,35000,0724025277,sylviesimon@sfr.fr,Régime TNS,1953-12-10,2025-05-09,,1,fb-mutuelle-senior-mars-1,2023-12-06,,,,,2025-08-04,3,2,4,4,71,72,-999,-999,1,1,-999,-999,-999,-999,-999,-999,-999,-999,,70,0,3,1.0,1,0,12,1,1.5,0.5,1.0,1.5,19.0,117.0,0.2,3.8
14952,Simon,Sylvie,Mme,146 Rue de la Paix,Bordeaux,33000,0610947552,sylviesimon@yahoo.fr,Régime général,2002-08-05,2023-02-20,2000-06-02,0,web,,,,,,,2,2,3,3,-999,23,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,
795,Thomas,Sylvie,Mme,119 Rue Nationale,Boulogne-Billancourt,92100,0664315948,sylviethomas@hotmail.fr,Régime général,1980-10-15,2021-07-06,,1,web,2016-06-12,,,,,2021-01-07,4,2,2,4,40,45,-999,-999,4,9,-999,-999,-999,-999,-999,-999,-999,-999,,36,180,1,0.5,0,1,12,1,0.5,0.5,1.0,1.5,15.5,1787.0,0.2,3.1
