id,last_name,first_name,title,address,city,zip_code,phone_number,email,social_security_regime,birth_date,effective_date,spouse_birth_date,num_children,source,child1_birth_date,child2_birth_date,child3_birth_date,child4_birth_date,child5_birth_date,submission_date,medical_care,hospitalization,optical,dental,age_at_submission,current_age,spouse_age_at_submission,spouse_current_age,child1_age_at_submission,child1_current_age,child2_age_at_submission,child2_current_age,child3_age_at_submission,child3_current_age,child4_age_at_submission,child4_current_age,child5_age_at_submission,child5_current_age,spouse_age_diff,child_age_diff,days_to_effective,social_security_regime_encoded,regime_score,source_score,zip_score,coverage_score,children_score,age_score,email_quality,phone_quality,contact_quality_score,priority_score,days_since_submission,freshness_multiplier,adjusted_score,segment,is_anomaly,anomaly_score
9251,Durand,Pierre,Mme,26 Rue des Fleurs,Le Havre,76600,788566203,pierre.durand@laposte.net,Régime général,1956-07-10,2023-07-05,1953-04-21,1,MH50-Eric,1999-04-27,,,,,2023-02-05,4,4,3,3,66,69,69,72,23,26,-999,-999,-999,-999,-999,-999,-999,-999,3.0,43,150,1,0.5,1,0,12,1,1.5,0.5,1.0,1.5,18.5,1028.0,0.2,3.7,2,0,-0.5652668529569103
15723,Faure,Pierre,M,17 Rue République,Nice,6000,699745563,pierre.faure@free.fr,Régime général,1976-08-09,2020-08-11,1971-05-25,2,web,2004-12-25,2004-01-27,,,,2020-08-08,4,3,1,2,44,49,49,54,15,20,16,21,-999,-999,-999,-999,-999,-999,5.0,28,3,1,0.5,0,0,10,2,0.5,0.5,1.0,1.5,16.5,1939.0,0.2,3.3,2,0,-0.570681687313962
4267,Faure,Pierre,M,168 Rue Victor Hugo,Nice,6000,753847773,pierre.faure@laposte.net,Régime général,1986-02-06,2024-08-11,1990-12-19,1,ORANGE_01_09,2012-03-26,,,,,2024-02-07,4,1,3,2,38,39,33,34,11,13,-999,-999,-999,-999,-999,-999,-999,-999,5.0,27,186,1,0.5,1,0,10,1,0.5,0.5,1.0,1.5,15.5,661.0,0.2,3.1,2,0,-0.5798485397561298
13783,Faure,Pierre,M,123 Rue Nationale,Lille,59000,760554731,pierre.faure@yahoo.fr,Régime général,1971-08-03,2020-01-29,1973-12-07,0,web,2008-07-15,,,,,,2,2,3,4,-999,54,-999,52,-999,17,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,,1,0,-0.42945511898902483
14861,Fontaine,Pierre,Mme,124 Rue République,Bordeaux,33000,719319991,pierre.fontaine@sfr.fr,Régime général,1955-04-11,2023-05-12,,0,MH-42,,,,,,,3,3,2,4,-999,70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.4373130261654248
1997,Fournier,Pierre,M,16 Rue Victor Hugo,Créteil,94000,624130011,pierre.fournier39@gmail.com,Régime agricole,1982-08-17,2022-01-25,,2,MH-60S,2014-02-10,2010-07-05,,,,2021-12-12,2,3,2,1,39,43,-999,-999,7,11,11,15,-999,-999,-999,-999,-999,-999,,28,44,4,0.5,1,1,8,2,0.5,0.5,1.0,1.5,14.5,1448.0,0.2,2.9,0,0,-0.5690841752508242
3062,Fournier,Pierre,Mme,96 Rue Victor Hugo,Paris,75001,670207397,pierre.fournier87@laposte.net,Régime général,1984-12-16,2020-02-21,,0,web,2005-04-16,,,,,,4,4,2,2,-999,40,-999,-999,-999,20,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.446433618192667
13903,François,Pierre,M,8 Rue des Fleurs,Créteil,94000,656036454,pierre.françois35@hotmail.fr,Régime général,1997-04-01,2021-06-25,,0,web,,,,,,,2,2,4,4,-999,28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.45191042266864734
15733,François,Pierre,M,112 Rue République,Reims,51100,769917191,pierre.françois@free.fr,Régime général,1976-11-02,2022-01-15,1971-02-18,0,web,2006-09-01,,,,,,4,2,3,4,-999,49,-999,54,-999,19,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.4340601857973625
11112,Garcia,Pierre,Mme,40 Rue République,Rennes,35000,740700000,pierre.garcia88@hotmail.fr,Régime général,1964-10-11,2020-05-01,1959-02-24,0,web,,,,,,2020-02-04,3,4,2,1,55,61,60,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.0,0,87,1,0.5,0,0,10,0,1.0,0.5,1.0,1.5,15.0,2125.0,0.2,3.0,2,0,-0.5794265459500151
13709,Gauthier,Pierre,M,21 Rue de la Paix,Nîmes,30000,668697858,pierre.gauthier@free.fr,Régime général,1979-01-16,2020-11-22,1984-12-01,2,Celibataire_45_Eric,2006-10-13,2016-01-19,,,,2020-08-09,1,3,3,2,41,46,35,41,13,19,4,9,-999,-999,-999,-999,-999,-999,6.0,28,105,1,0.5,1,0,9,2,0.5,0.5,1.0,1.5,15.5,1938.0,0.2,3.1,2,0,-0.5413218766844808
10445,Gauthier,Pierre,M,59 Rue République,Paris,75001,721566717,pierre.gauthier@gmail.com,Hors sécu,1991-10-24,2021-09-07,1986-09-04,0,web,2017-08-15,,,,,,3,4,2,4,-999,34,-999,39,-999,8,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,0,1,12,0,0.0,0.5,1.0,1.5,15.3,,,,1,0,-0.4990920072503607
4005,Girard,Pierre,M,182 Rue Nationale,Toulon,83000,624644287,pierre.girard@yahoo.fr,Régime agricole,1967-07-10,2023-12-08,1964-08-25,0,ORANGE_01_09,,,,,,,4,3,1,4,-999,58,-999,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.5401644773203208
5181,Guerin,Pierre,M,141 Rue des Fleurs,Toulouse,31000,645121014,pierre.guerin@free.fr,Régime général,1995-02-08,2021-08-27,1995-04-20,0,web,,,,,,,4,4,2,2,-999,30,-999,30,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.446433618192667
15276,Guerin,Pierre,M,28 Rue des Fleurs,Grenoble,38000,611287671,pierre.guerin@laposte.net,Régime CFE,1969-01-17,2025-04-06,1970-12-23,2,Celibataire_45_Eric,2019-11-16,2011-10-23,,,,2025-03-04,2,4,3,2,56,56,54,54,5,6,13,14,-999,-999,-999,-999,-999,-999,2.0,43,33,6,0.5,1,0,11,2,1.0,0.5,1.0,1.5,19.0,270.0,0.2,3.8,2,1,-0.6149931964625752
15010,Henry,Pierre,M,44 Rue Nationale,Versailles,78000,729941299,pierre.henry@free.fr,Régime agricole,1948-06-19,2022-03-16,,0,web,,,,,,,4,4,4,4,-999,77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.510456818984234
9840,Henry,Pierre,M,114 Rue Victor Hugo,Rennes,35000,632065888,pierre.henry@orange.fr,Hors sécu,1947-09-15,2019-02-17,1943-10-22,2,web,1998-03-19,2008-02-11,,,,2019-07-02,2,4,2,1,71,78,75,82,21,27,11,17,-999,-999,-999,-999,-999,-999,4.0,50,0,5,0.8,0,0,9,2,1.5,0.5,1.0,1.5,16.8,2342.0,0.2,3.36,2,1,-0.6511319899192275
9952,Laurent,Pierre,Mme,72 Rue République,Nantes,44000,749180267,pierre.laurent20@laposte.net,Régime général,1978-04-20,2019-04-22,,0,MH-80,,,,,,2019-07-04,1,2,4,1,41,47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,8,0,0.5,0.5,1.0,1.5,12.5,2340.0,0.2,2.5,3,0,-0.5409083008610407
12140,Laurent,Pierre,M,180 Rue Victor Hugo,Rennes,35000,758246900,pierre.laurent@laposte.net,Régime agricole,1978-01-13,2021-01-16,,1,web,2012-12-06,,,,,2020-02-11,1,3,2,1,42,47,-999,-999,7,12,-999,-999,-999,-999,-999,-999,-999,-999,,35,340,4,0.5,0,0,7,1,0.5,0.5,1.0,1.5,10.5,2118.0,0.2,2.1,3,1,-0.6346091754688533
3801,Legrand,Pierre,Mme,153 Rue de la Paix,Versailles,78000,628807338,pierre.legrand@hotmail.fr,Régime général,1991-11-16,2021-11-20,,3,couple30_54_Eric,2016-01-13,2020-04-21,2013-01-25,,,2021-02-10,3,4,1,3,29,34,-999,-999,5,9,0,5,8,12,-999,-999,-999,-999,,21,283,1,0.5,1,0,11,2,0.0,0.5,1.0,1.5,16.0,1753.0,0.2,3.2,0,1,-0.6061096186086304
5952,Legrand,Pierre,Mme,70 Rue des Fleurs,Toulouse,31000,734953243,pierre.legrand@orange.fr,Régime général,1982-09-08,2025-08-20,,0,ERIC,2025-03-16,2011-04-18,,,,,3,4,3,2,-999,43,-999,-999,-999,0,-999,14,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.4400808216982624
2865,Legrand,Pierre,Mme,17 Rue Nationale,Reims,51100,787873405,pierre.legrand@sfr.fr,Régime agricole,1942-09-17,2019-04-05,1945-08-05,0,web,1998-05-17,,,,,,4,3,3,4,-999,83,-999,80,-999,27,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.46058761292171213
14570,Leroy,Pierre,M,104 Rue des Fleurs,Nantes,44000,785792083,pierre.leroy@orange.fr,Régime général,1950-02-20,2023-10-25,,0,web,2021-07-03,,,,,,4,3,3,4,-999,75,-999,-999,-999,4,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.42213470892402466
624,Leroy,Pierre,M,162 Rue République,Montpellier,34000,795501783,pierre.leroy@yahoo.fr,Régime TNS,1972-10-16,2022-10-18,,1,web,2016-12-06,,,,,2022-02-10,2,3,1,3,49,53,-999,-999,5,8,-999,-999,-999,-999,-999,-999,-999,-999,,44,250,3,1.0,0,0,9,1,0.5,0.5,1.0,1.5,13.0,1388.0,0.2,2.6,0,0,-0.5853830342257441
5434,Lopez,Pierre,Mme,93 Rue Victor Hugo,Angers,49000,718906584,pierre.lopez37@sfr.fr,Régime général,1951-06-16,2024-01-25,1949-05-15,2,web,2006-11-01,2008-08-06,,,,2023-06-12,3,4,4,4,72,74,74,76,16,19,14,17,-999,-999,-999,-999,-999,-999,2.0,56,227,1,0.5,0,0,12,2,1.5,0.5,1.0,1.5,18.5,901.0,0.2,3.7,2,1,-0.6049917299240803
8134,Lopez,Pierre,M,12 Rue République,Boulogne-Billancourt,92100,687275317,pierre.lopez@orange.fr,Régime général,1941-06-17,2021-11-04,1941-09-01,0,Celibataire_178_Vital,,,,,,,4,4,4,4,-999,84,-999,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.48173212211397903
16135,Lopez,Pierre,M,12 Rue République,Boulogne-Billancourt,92100,687275317,pierre.lopez@orange.fr,Régime général,1941-06-17,2021-11-04,1941-09-01,0,Celibataire_178_Vital,,,,,,,4,4,4,4,-999,84,-999,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.48173212211397903
14405,Lopez,Pierre,M,158 Rue Nationale,Montpellier,34000,772151843,pierre.lopez@yahoo.fr,Régime agricole,1955-02-17,2024-04-01,1953-08-25,3,web,2013-01-24,2021-02-15,2018-02-05,,,2024-09-02,3,3,4,2,69,70,71,72,11,12,3,4,6,7,-999,-999,-999,-999,2.0,58,0,4,0.5,0,0,12,2,1.5,0.5,1.0,1.5,19.5,453.0,0.2,3.9,2,1,-0.6249543375689052
121,Martin,Pierre,M,142 Rue Nationale,Montpellier,34000,653654195,pierre.martin@sfr.fr,Régime général,2001-08-12,2021-07-25,,0,web,,,,,,,4,1,2,1,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,8,0,0.0,0.5,1.0,1.5,11.0,,,,3,0,-0.5518674215961543
15374,Martinez,Pierre,Mme,104 Rue République,Boulogne-Billancourt,92100,685164772,pierre.martinez47@laposte.net,Régime général,1959-10-08,2023-12-07,1963-11-06,0,web,,,,,,,3,3,4,2,-999,66,-999,62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.4137439754200362
4569,Martinez,Pierre,M,98 Rue des Fleurs,Marseille,13001,735269090,pierre.martinez@orange.fr,Régime général,1955-07-20,2020-05-16,1959-06-13,0,web,,,,,,,4,4,3,4,-999,70,-999,66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.4469417313989995
3220,Martinez,Pierre,M,34 Rue Victor Hugo,Reims,51100,694576343,pierre.martinez@sfr.fr,Régime général,1945-12-17,2019-07-01,1941-11-26,0,MH-32MC,2013-12-20,,,,,,3,4,4,1,-999,80,-999,84,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.49092271406351723
9033,Martinez,Pierre,M,91 Rue Victor Hugo,Montpellier,34000,700969256,pierre.martinez@sfr.fr,Régime général,1953-03-04,2022-02-08,1949-03-23,0,web,,,,,,,2,4,4,2,-999,72,-999,76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,12,0,0.0,0.5,1.0,1.5,15.0,,,,1,0,-0.4431780740262933
4841,Mathieu,Pierre,M,42 Rue de la Paix,Paris,75001,637863014,pierre.mathieu13@laposte.net,Régime général,1980-11-10,2025-04-27,1977-06-23,0,web,2007-01-24,2002-11-26,,,,,1,3,3,2,-999,45,-999,48,-999,18,-999,23,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,1,9,0,0.0,0.5,1.0,1.5,12.0,,,,3,0,-0.4688569563999967
8705,Mercier,Pierre,M,83 Rue de la Paix,Villeurbanne,69100,604119415,pierre.mercier45@orange.fr,Régime général,1955-09-17,2021-05-15,1952-09-14,3,web,2008-01-09,2020-09-08,2014-04-07,,,2021-12-04,3,2,4,3,66,70,69,73,13,17,1,5,7,11,-999,-999,-999,-999,3.0,53,0,1,0.5,0,0,12,2,1.5,0.5,1.0,1.5,19.5,1456.0,0.2,3.9,2,0,-0.5934483443066074
4007,Michel,Pierre,Mme,103 Rue Victor Hugo,Versailles,78000,684248120,pierre.michel@sfr.fr,Alsace-Moselle,1962-03-01,2020-10-18,1957-12-03,0,MH-12M,,,,,,,1,2,2,2,-999,63,-999,68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,1,0,7,0,0.0,0.5,1.0,1.5,10.5,,,,3,0,-0.5233520807176768
9882,Moreau,Pierre,Mme,143 Rue Nationale,Lyon,69001,657889175,pierre.moreau73@yahoo.fr,Hors sécu,1940-07-28,2019-02-03,1941-09-22,0,web,,,,,,2019-01-02,3,2,3,2,78,85,77,84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,0,32,5,0.8,0,0,10,0,1.5,0.5,1.0,1.5,15.8,2523.0,0.2,3.16,2,0,-0.5901542088583964
8967,Morel,Pierre,M,123 Rue Victor Hugo,Dijon,21000,723001565,pierre.morel@sfr.fr,Régime général,1996-07-28,2021-12-07,,0,web,2014-10-04,2018-01-28,2018-03-01,,,,2,4,1,2,-999,29,-999,-999,-999,11,-999,7,-999,7,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,,3,0,-0.5000173160528464
437,Morin,Pierre,Mme,71 Rue de la Paix,Créteil,94000,658835868,pierre.morin@yahoo.fr,Régime général,1944-11-20,2019-04-29,1944-03-15,0,zra-sept,,,,,,,4,3,2,2,-999,81,-999,81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,1,11,0,0.0,0.5,1.0,1.5,15.0,,,,4,0,-0.43292327438844996
791,Muller,Pierre,Mme,118 Rue République,Dijon,21000,786533943,pierre.muller99@sfr.fr,Régime général,1976-04-03,2024-02-21,1974-08-08,2,MH-50M-Eric,2022-10-25,2019-03-15,,,,2024-03-02,4,2,2,2,47,49,49,51,1,3,4,6,-999,-999,-999,-999,-999,-999,2.0,43,0,1,0.5,1,0,10,2,0.5,0.5,1.0,1.5,17.5,637.0,0.2,3.5,2,0,-0.5441873916682185
13028,Perrin,Pierre,M,40 Rue République,Grenoble,38000,796904348,pierre.perrin13@free.fr,Régime agricole,1994-06-27,2020-01-17,,0,web,2018-12-08,2017-01-18,,,,,4,2,2,2,-999,31,-999,-999,-999,6,-999,8,-999,-999,-999,-999,-999,-999,,0,0,4,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,,3,0,-0.49141932422229406
2817,Petit,Pierre,Mme,16 Rue des Fleurs,Lyon,69001,701774919,pierre.petit38@sfr.fr,Régime général,1993-11-08,2020-03-07,,1,web,2019-05-22,,,,,2020-06-03,1,1,4,4,26,32,-999,-999,1,6,-999,-999,-999,-999,-999,-999,-999,-999,,25,0,1,0.5,0,0,10,1,0.0,0.5,1.0,1.5,14.0,2005.0,0.2,2.8,0,0,-0.573806942922946
5209,Petit,Pierre,M,112 Rue de la Paix,Strasbourg,67000,626572048,pierre.petit@yahoo.fr,Régime général,1974-01-06,2020-08-01,,1,web,2001-08-15,,,,,2020-06-06,3,3,2,2,46,51,-999,-999,18,24,-999,-999,-999,-999,-999,-999,-999,-999,,28,56,1,0.5,0,0,10,1,0.5,0.5,1.0,1.5,14.5,2002.0,0.2,2.9,0,0,-0.4771832757820885
12658,Richard,Pierre,M,134 Rue Victor Hugo,Lyon,69001,784831623,pierre.richard@hotmail.fr,Régime général,1979-07-17,2019-07-14,1978-09-23,1,web,2018-11-27,2019-11-24,,,,2019-02-05,3,2,4,3,39,46,40,47,0,7,-999,6,-999,-999,-999,-999,-999,-999,1.0,0,159,1,0.5,0,0,12,1,0.5,0.5,1.0,1.5,16.5,2489.0,0.2,3.3,2,0,-0.5235576357833084
11958,Robert,Pierre,M,34 Rue des Fleurs,Nice,6000,676319834,pierre.robert35@yahoo.fr,Régime général,1978-06-08,2020-01-16,1980-10-02,0,MH-30M,2001-12-05,2007-09-28,2016-01-28,,,,1,3,3,2,-999,47,-999,45,-999,24,-999,18,-999,9,-999,-999,-999,-999,,0,0,1,0.5,1,0,9,0,0.0,0.5,1.0,1.5,13.0,,,,3,0,-0.4585729299614828
6695,Robert,Pierre,M,90 Rue République,Montreuil,93100,714164574,pierre.robert@orange.fr,Régime agricole,1972-01-24,2024-05-29,1975-07-13,2,web,2022-09-19,2024-02-14,,,,2024-04-05,1,4,3,4,52,53,48,50,1,3,0,1,-999,-999,-999,-999,-999,-999,4.0,51,54,4,0.5,0,1,12,2,1.0,0.5,1.0,1.5,19.0,603.0,0.2,3.8,2,1,-0.6200142209520231
16143,Robert,Pierre,M,90 Rue République,Montreuil,93100,714164574,pierre.robert@orange.fr,Régime agricole,1972-01-24,2024-05-29,1975-07-13,2,web,2022-09-19,2024-02-14,,,,2024-04-05,1,4,3,4,52,53,48,50,1,3,0,1,-999,-999,-999,-999,-999,-999,4.0,51,54,4,0.5,0,1,12,2,1.0,0.5,1.0,1.5,19.0,603.0,0.2,3.8,2,1,-0.6200142209520231
6974,Roussel,Pierre,Mme,44 Rue des Fleurs,Bordeaux,33000,794889446,pierre.roussel25@hotmail.fr,Régime CFE,2004-05-20,2024-12-09,2006-01-02,0,web,,,,,,2024-05-12,1,4,2,2,19,21,18,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.0,0,211,6,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,566.0,0.2,2.4,2,1,-0.6463193742026868
11514,Roussel,Pierre,M,191 Rue de la Paix,Villeurbanne,69100,690487584,pierre.roussel68@free.fr,Régime général,1982-03-05,2021-03-19,,2,web,2019-04-15,2016-05-11,,,,2021-06-02,2,4,2,2,39,43,-999,-999,2,6,5,9,-999,-999,-999,-999,-999,-999,,34,0,1,0.5,0,0,10,2,0.5,0.5,1.0,1.5,15.5,1641.0,0.2,3.1,0,0,-0.5060327369864788
8638,Roux,Pierre,M,54 Rue Nationale,Bordeaux,33000,755292594,pierre.roux@laposte.net,Régime général,1989-05-25,2019-10-19,,0,MH-50M-Eric,,,,,,,1,2,1,3,-999,36,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,7,0,0.0,0.5,1.0,1.5,11.0,,,,3,0,-0.5329413759019758
9844,Roux,Pierre,Mme,185 Rue Nationale,Nîmes,30000,631624487,pierre.roux@orange.fr,Régime TNS,1954-02-21,2025-03-04,,1,web,2008-09-05,,,,,2025-04-03,3,2,1,3,71,71,-999,-999,16,17,-999,-999,-999,-999,-999,-999,-999,-999,,55,0,3,1.0,0,0,9,1,1.5,0.5,1.0,1.5,15.0,240.0,0.2,3.0,3,0,-0.5492421998313609
620,Simon,Pierre,M,126 Rue de la Paix,Lille,59000,794981942,pierre.simon@free.fr,Régime général,1984-02-02,2023-01-15,,1,web,2021-01-20,2023-04-26,,,,2023-03-01,3,4,2,2,39,41,-999,-999,2,4,-999,2,-999,-999,-999,-999,-999,-999,,37,0,1,0.5,0,0,11,1,0.5,0.5,1.0,1.5,15.5,1004.0,0.2,3.1,0,0,-0.48455996575827553
12600,Simon,Pierre,M,59 Rue Victor Hugo,Versailles,78000,745066938,pierre.simon@free.fr,Régime TNS,1997-04-05,2025-01-12,,1,web,2017-07-21,,,,,2024-06-11,4,3,2,3,27,28,-999,-999,6,8,-999,-999,-999,-999,-999,-999,-999,-999,,21,215,3,1.0,0,0,12,1,0.0,0.5,1.0,1.5,15.5,536.0,0.2,3.1,0,0,-0.5481388200912314
13754,Simon,Pierre,Mme,95 Rue Victor Hugo,Bordeaux,33000,792776275,pierre.simon@gmail.com,Alsace-Moselle,1990-11-05,2023-09-27,,0,web,2018-05-10,,,,,,4,1,3,2,-999,35,-999,-999,-999,7,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,0,10,0,0.0,0.5,1.0,1.5,12.5,,,,3,0,-0.5173378994371175
9079,Simon,Pierre,Mme,3 Rue Nationale,Grenoble,38000,795516697,pierre.simon@orange.fr,Régime général,1970-02-07,2024-07-31,,0,web,,,,,,,2,2,4,3,-999,55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,11,0,0.0,0.5,1.0,1.5,14.0,,,,1,0,-0.4268549007178189
11023,Simon,Pierre,Mme,58 Rue Nationale,Argenteuil,95100,641089650,pierre.simon@yahoo.fr,Alsace-Moselle,2000-08-18,2021-08-19,,0,web,,,,,,,4,2,3,3,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,2,0.0,0,1,12,0,0.0,0.5,1.0,1.5,14.5,,,,1,0,-0.44760015418324933
11732,Simon,Pierre,Mme,119 Rue République,Dijon,21000,671152543,pierre.simon@yahoo.fr,Régime général,1997-05-28,2024-02-28,,0,MH80,2018-10-22,2021-12-25,,,,,3,2,3,4,-999,28,-999,-999,-999,7,-999,3,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,1,0,12,0,0.0,0.5,1.0,1.5,16.0,,,,4,0,-0.43808840025722035
6479,Thomas,Pierre,Mme,35 Rue Victor Hugo,Marseille,13001,694497632,pierre.thomas@laposte.net,Régime général,1982-09-19,2022-07-10,,0,web,2006-02-13,2017-10-15,2020-05-14,,,,3,2,3,2,-999,43,-999,-999,-999,19,-999,8,-999,5,-999,-999,-999,-999,,0,0,1,0.5,0,0,10,0,0.0,0.5,1.0,1.5,13.0,,,,3,0,-0.4100619373312469
2392,Thomas,Pierre,M,192 Rue République,Dijon,21000,741710567,pierre.thomas@sfr.fr,Régime TNS,1984-09-14,2020-08-14,1987-06-22,0,web,2010-12-14,2008-03-06,,,,,3,4,3,4,-999,41,-999,38,-999,14,-999,17,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,0,0,12,0,0.0,0.5,1.0,1.5,15.5,,,,1,0,-0.4621835699355152
2743,Vincent,Pierre,M,129 Rue de la Paix,Nantes,44000,797800786,pierre.vincent@free.fr,Hors sécu,1956-01-08,2023-06-19,1958-12-24,0,web,2012-04-18,,,,,,3,3,2,1,-999,69,-999,66,-999,13,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,5,0.8,0,0,9,0,0.0,0.5,1.0,1.5,12.3,,,,3,0,-0.5336061549781345
15522,Vincent,Pierre,Mme,167 Rue Nationale,Reims,51100,647612676,pierre.vincent@gmail.com,Régime général,1987-08-02,2025-05-13,,1,web,2022-09-19,,,,,2025-10-05,3,4,1,3,38,38,-999,-999,3,3,-999,-999,-999,-999,-999,-999,-999,-999,,35,0,1,0.5,0,0,11,1,0.5,0.5,1.0,1.5,15.5,55.0,0.3998496543448473,6.2,0,0,-0.5170423577088794
5386,Vincent,Pierre,M,83 Rue Victor Hugo,Dijon,21000,711871650,pierre.vincent@sfr.fr,Régime TNS,1973-07-27,2019-06-21,1971-01-11,0,couple30_54_Eric,2012-06-25,,,,,,2,4,1,3,-999,52,-999,54,-999,13,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,3,1.0,1,0,10,0,0.0,0.5,1.0,1.5,14.5,,,,4,0,-0.5122622130333188
7277,André,Pierre,M,55 Rue République,Versailles,78000,763446869,pierre_andre@gmail.com,Régime général,1940-08-07,2019-10-21,,1,web,2005-02-17,,,,,2019-01-10,4,3,4,3,78,85,-999,-999,13,20,-999,-999,-999,-999,-999,-999,-999,-999,,65,284,1,0.5,0,0,12,1,1.5,0.5,1.0,1.5,16.5,2515.0,0.2,3.3,0,0,-0.548851645701893
8385,André,Pierre,M,132 Rue Victor Hugo,Lille,59000,650774202,pierre_andre@gmail.com,Régime TNS,1991-03-06,2021-11-09,,1,web,2018-07-23,,,,,2021-08-10,2,4,3,2,30,34,-999,-999,3,7,-999,-999,-999,-999,-999,-999,-999,-999,,27,91,3,1.0,0,0,11,1,0.0,0.5,1.0,1.5,14.5,1572.0,0.2,2.9,0,0,-0.5358465342494069
3014,André,Pierre,M,193 Rue des Fleurs,Marseille,13001,683494283,pierre_andre@hotmail.fr,Régime général,2002-04-09,2023-04-24,,0,web,,,,,,,4,1,3,1,-999,23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,,0,0,1,0.5,0,0,9,0,0.0,0.5,1.0,1.5,12.0,,,,3,0,-0.5265466791007494
8274,André,Pierre,M,20 Rue de la Paix,Nantes,44000,762350583,pierre_andre@orange.fr,Régime général,1982-05-25,2025-06-06,1985-08-18,2,ORANGE_01_09,2014-07-14,2019-05-03,,,,2025-07-05,2,2,2,4,43,43,39,40,10,11,6,6,-999,-999,-999,-999,-999,-999,4.0,33,0,1,0.5,1,0,10,2,0.5,0.5,1.0,1.5,17.5,147.0,0.2,3.5,2,0,-0.5329734359833364
